id,recording,upload_date,vol,cont,quality,stage,annotator_name,start_1,end_1,start_2,end_2,comments,start_3,end_3,start_4,end_4,start_5,end_5,start_6,end_6,start_7,end_7,start_8,end_8,start_9,end_9,start_10,end_10,start_11,end_11,start_12,end_12,start_13,end_13,start_14,end_14,start_15,end_15,start_16,end_16,start_17,end_17,start_18,end_18,start_19,end_19,start_20,end_20,start_21,end_21
DCTTU4q664ROLrpqFatjOKllp9i1,cough-shallow_v2,20200919,n,n,bad_audio,cough-shallow,Prashant K V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWrVMD5yZc5jcjMzblC4kaBLmK2,vowel-a_v2,20200919,y,y,clean_audio,vowel-a,Rohit Kumar,1.157,5.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWrVMD5yZc5jcjMzblC4kaBLmK2,cough-shallow_v2,20200919,y,y,clean_audio,cough-shallow,Rohit Kumar,1.129,2.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWrVMD5yZc5jcjMzblC4kaBLmK2,breathing-deep_v2,20200919,y,y,clean_audio,breathing-deep,Rohit Kumar,0.589,2.104,2.671,3.786,,4.724,5.722,6.787,7.853,8.635,9.789,10.6,11.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWrVMD5yZc5jcjMzblC4kaBLmK2,breathing-shallow_v2,20200919,y,y,clean_audio,breathing-shallow,Rohit Kumar,1.621,2.157,2.699,3.084,,3.939,4.307,5.156,5.589,6.342,6.818,7.299,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWrVMD5yZc5jcjMzblC4kaBLmK2,counting-normal_v2,20200919,y,y,clean_audio,counting-normal,Rohit Kumar,1.625,9.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWrVMD5yZc5jcjMzblC4kaBLmK2,counting-fast_v2,20200919,y,y,clean_audio,counting-fast,Rohit Kumar,1.525,6.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWrVMD5yZc5jcjMzblC4kaBLmK2,vowel-e_v2,20200919,y,y,clean_audio,vowel-e,Rohit Kumar,1.159,2.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWrVMD5yZc5jcjMzblC4kaBLmK2,vowel-o_v2,20200919,y,y,clean_audio,vowel-o,Rohit Kumar,0.769,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGWrVMD5yZc5jcjMzblC4kaBLmK2,cough-heavy_v2,20200919,y,y,clean_audio,cough-heavy,Rohit Kumar,2.229,2.813,3.481,3.832,,4.79,5.441,6.143,7.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DmKc9V8ZeqQBMqOaGMDZ3mvRIY13,counting-fast_v2,20200820,y,y,clean_audio,counting-fast,Rohit Kumar,1.138,8.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DmKc9V8ZeqQBMqOaGMDZ3mvRIY13,counting-normal_v2,20200820,y,y,clean_audio,counting-normal,Rohit Kumar,0.782,16.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DmKc9V8ZeqQBMqOaGMDZ3mvRIY13,vowel-o_v2,20200820,y,y,clean_audio,vowel-o,Rohit Kumar,1.195,14.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DmKc9V8ZeqQBMqOaGMDZ3mvRIY13,breathing-shallow_v2,20200820,y,y,clean_audio,breathing-shallow,Rohit Kumar,1.222,2.876,3.109,4.522,,4.827,6.497,6.609,7.749,8.167,9.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DmKc9V8ZeqQBMqOaGMDZ3mvRIY13,breathing-deep_v2,20200820,y,y,clean_audio,breathing-deep,Rohit Kumar,1.442,2.816,3.053,4.238,,4.917,6.434,6.671,8.187,9.072,10.43,11.11,12.295,13.053,14.506,14.806,15.944,16.56,18.061,18.44,19.546,,,,,,,,,,,,,,,,,,,,,,
DmKc9V8ZeqQBMqOaGMDZ3mvRIY13,cough-heavy_v2,20200820,y,y,clean_audio,cough-heavy,Rohit Kumar,0.955,1.472,1.97,2.521,,3.458,4.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DmKc9V8ZeqQBMqOaGMDZ3mvRIY13,cough-shallow_v2,20200820,y,y,clean_audio,cough-shallow,Rohit Kumar,1.223,2.301,2.808,4.012,,5.257,6.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DmKc9V8ZeqQBMqOaGMDZ3mvRIY13,vowel-a_v2,20200820,y,y,clean_audio,vowel-a,Rohit Kumar,1.163,17.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DmKc9V8ZeqQBMqOaGMDZ3mvRIY13,vowel-e_v2,20200820,y,y,clean_audio,vowel-e,Rohit Kumar,1.42,14.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJSbChF4LfPisqLxlUqiwYU7zy83,breathing-shallow_v2,20200525,y,y,clean_audio,breathing-shallow,Rohit Kumar,0.767,4.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJSbChF4LfPisqLxlUqiwYU7zy83,cough-shallow_v2,20200525,y,y,clean_audio,cough-shallow,Rohit Kumar,0.935,1.194,1.46,1.707,,1.946,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJSbChF4LfPisqLxlUqiwYU7zy83,cough-heavy_v2,20200525,y,y,clean_audio,cough-heavy,Rohit Kumar,0.819,1.015,1.117,1.543,,1.66,1.978,2.114,2.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJSbChF4LfPisqLxlUqiwYU7zy83,breathing-deep_v2,20200525,y,y,clean_audio,breathing-deep,Rohit Kumar,0.426,1.506,1.918,2.987,,3.766,4.568,5.069,6.004,6.717,7.407,7.908,8.888,9.367,10.024,10.636,11.582,13.108,14.032,,,,,,,,,,,,,,,,,,,,,,,,
EJSbChF4LfPisqLxlUqiwYU7zy83,vowel-o_v2,20200525,y,y,clean_audio,vowel-o,Rohit Kumar,0.739,5.229,14.311,16.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJSbChF4LfPisqLxlUqiwYU7zy83,counting-normal_v2,20200525,y,y,clean_audio,counting-normal,Rohit Kumar,1.101,14.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJSbChF4LfPisqLxlUqiwYU7zy83,counting-fast_v2,20200525,y,y,clean_audio,counting-fast,Rohit Kumar,0.59,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJSbChF4LfPisqLxlUqiwYU7zy83,vowel-a_v2,20200525,y,y,clean_audio,vowel-a,Rohit Kumar,0.655,7.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJSbChF4LfPisqLxlUqiwYU7zy83,vowel-e_v2,20200525,y,y,clean_audio,vowel-e,Rohit Kumar,1.051,6.378,12.933,13.608,,14.656,15.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETcnGsA5gNUC1t3cXJY6KXLvF7W2,counting-fast_v2,20200604,y,y,clean_audio,counting-fast,Rohit Kumar,1.073,7.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETcnGsA5gNUC1t3cXJY6KXLvF7W2,vowel-e_v2,20200604,y,y,clean_audio,vowel-e,Rohit Kumar,1.249,11.514,8.174,8.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETcnGsA5gNUC1t3cXJY6KXLvF7W2,vowel-a_v2,20200604,y,y,clean_audio,vowel-a,Rohit Kumar,1.154,11.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETcnGsA5gNUC1t3cXJY6KXLvF7W2,cough-shallow_v2,20200604,y,y,clean_audio,cough-shallow,Rohit Kumar,0.804,1.319,1.723,1.849,,2.753,3.22,4.621,5.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETcnGsA5gNUC1t3cXJY6KXLvF7W2,cough-heavy_v2,20200604,y,y,clean_audio,cough-heavy,Rohit Kumar,1.625,2.001,4.191,4.659,,6.312,6.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETcnGsA5gNUC1t3cXJY6KXLvF7W2,breathing-deep_v2,20200604,y,y,clean_audio,breathing-deep,Rohit Kumar,1.075,2.476,6.235,8.303,,8.846,10.359,10.536,11.583,14.888,16.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETcnGsA5gNUC1t3cXJY6KXLvF7W2,breathing-shallow_v2,20200604,y,y,clean_audio,breathing-shallow,Rohit Kumar,0.185,0.731,0.77,1.237,,1.505,2.089,2.289,2.752,3.086,4.132,4.333,4.8,4.934,6.131,6.264,6.788,,,,,,,,,,,,,,,,,,,,,,,,,,
ETcnGsA5gNUC1t3cXJY6KXLvF7W2,vowel-o_v2,20200604,y,y,clean_audio,vowel-o,Rohit Kumar,1.01,13.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ETcnGsA5gNUC1t3cXJY6KXLvF7W2,counting-normal_v2,20200604,y,y,clean_audio,counting-normal,Rohit Kumar,0.962,14.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EucWZQ2KbbQ74NhWqnrUEuS7pU53,counting-normal_v2,20200814,y,y,clean_audio,counting-normal,Rohit Kumar,0.65,5.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EucWZQ2KbbQ74NhWqnrUEuS7pU53,counting-fast_v2,20200814,y,y,clean_audio,counting-fast,Rohit Kumar,0.904,6.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EucWZQ2KbbQ74NhWqnrUEuS7pU53,vowel-e_v2,20200814,y,y,clean_audio,vowel-e,Rohit Kumar,0.825,5.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EucWZQ2KbbQ74NhWqnrUEuS7pU53,vowel-a_v2,20200814,y,y,clean_audio,vowel-a,Rohit Kumar,1.489,9.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EucWZQ2KbbQ74NhWqnrUEuS7pU53,cough-shallow_v2,20200814,y,y,clean_audio,cough-shallow,Rohit Kumar,0.898,1.072,1.169,1.373,,1.496,1.752,2.853,3.128,3.28,3.432,3.623,3.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EucWZQ2KbbQ74NhWqnrUEuS7pU53,cough-heavy_v2,20200814,y,y,clean_audio,cough-heavy,Rohit Kumar,1.894,2.68,3.407,3.821,,4.02,4.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EucWZQ2KbbQ74NhWqnrUEuS7pU53,breathing-deep_v2,20200814,y,y,clean_audio,breathing-deep,Rohit Kumar,0.667,1.353,1.663,2.627,,3.346,4.354,4.93,5.804,6.313,7.221,7.664,8.76,9.314,9.878,10.465,11.606,12.048,12.901,13.477,14.528,,,,,,,,,,,,,,,,,,,,,,
EucWZQ2KbbQ74NhWqnrUEuS7pU53,breathing-shallow_v2,20200814,y,y,clean_audio,breathing-shallow,Rohit Kumar,0.733,1.407,1.48,2.255,,2.584,3.104,3.345,4.172,4.494,4.984,5.423,5.818,6.052,6.557,7.04,7.954,8.876,9.586,,,,,,,,,,,,,,,,,,,,,,,,
EucWZQ2KbbQ74NhWqnrUEuS7pU53,vowel-o_v2,20200814,y,y,clean_audio,vowel-o,Rohit Kumar,0.628,4.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2sQBi45ZdZMn8gQdcQB5wklMct2,counting-normal_v2,20200525,y,y,clean_audio,counting-normal,Rohit Kumar,0.711,9.937,10.457,12.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2sQBi45ZdZMn8gQdcQB5wklMct2,vowel-o_v2,20200525,y,y,clean_audio,vowel-o,Rohit Kumar,1.04,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2sQBi45ZdZMn8gQdcQB5wklMct2,breathing-shallow_v2,20200525,y,y,bad_audio,breathing-shallow,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2sQBi45ZdZMn8gQdcQB5wklMct2,breathing-deep_v2,20200525,y,y,bad_audio,breathing-deep,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2sQBi45ZdZMn8gQdcQB5wklMct2,vowel-a_v2,20200525,y,y,clean_audio,vowel-a,Rohit Kumar,1.201,6.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2sQBi45ZdZMn8gQdcQB5wklMct2,cough-shallow_v2,20200525,y,y,bad_audio,cough-shallow,Rohit Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2sQBi45ZdZMn8gQdcQB5wklMct2,counting-fast_v2,20200525,y,y,clean_audio,counting-fast,Rohit Kumar,0.803,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2sQBi45ZdZMn8gQdcQB5wklMct2,cough-heavy_v2,20200525,y,y,clean_audio,cough-heavy,Rohit Kumar,2.03,2.514,3.799,4.231,,5.47,5.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2sQBi45ZdZMn8gQdcQB5wklMct2,vowel-e_v2,20200525,y,y,clean_audio,vowel-e,Rohit Kumar,1.295,8.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIgw7gymskPu3RGgk3Q6GeSH7yB3,vowel-e_v2,20200820,y,y,clean_audio,vowel-e,Rohit Kumar,0.976,8.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIgw7gymskPu3RGgk3Q6GeSH7yB3,breathing-deep_v2,20200820,y,y,clean_audio,breathing-deep,Rohit Kumar,0.468,2.285,2.411,3.967,,4.094,5.673,5.823,7.158,7.451,8.864,9.007,10.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIgw7gymskPu3RGgk3Q6GeSH7yB3,cough-heavy_v2,20200820,y,y,clean_audio,cough-heavy,Rohit Kumar,0.731,0.832,0.859,1.271,,1.376,1.605,2.281,2.565,3.528,3.862,3.971,4.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIgw7gymskPu3RGgk3Q6GeSH7yB3,cough-shallow_v2,20200820,y,y,clean_audio,cough-shallow,Rohit Kumar,0.632,0.835,0.915,1.187,,1.263,1.487,2.1,2.397,2.448,2.706,2.822,3.079,3.634,3.87,4.196,4.399,,,,,,,,,,,,,,,,,,,,,,,,,,
FIgw7gymskPu3RGgk3Q6GeSH7yB3,vowel-a_v2,20200820,y,y,clean_audio,vowel-a,Rohit Kumar,0.756,8.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIgw7gymskPu3RGgk3Q6GeSH7yB3,counting-normal_v2,20200820,y,y,clean_audio,counting-normal,Rohit Kumar,0.56,12.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIgw7gymskPu3RGgk3Q6GeSH7yB3,counting-fast_v2,20200820,y,y,bad_audio,counting-fast,Rohit Kumar,0.838,3.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIgw7gymskPu3RGgk3Q6GeSH7yB3,breathing-shallow_v2,20200820,y,y,clean_audio,breathing-shallow,Rohit Kumar,0.612,1.551,1.655,2.474,,2.623,3.382,3.494,4.171,4.395,5.199,5.378,6.1,6.301,7.016,7.112,7.857,8.006,8.728,8.914,9.674,,,,,,,,,,,,,,,,,,,,,,
FIgw7gymskPu3RGgk3Q6GeSH7yB3,vowel-o_v2,20200820,y,y,clean_audio,vowel-o,Rohit Kumar,0.963,8.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNYflY4qOecrSQOzynZ1WDQZfCJ3,vowel-e_v2,20200525,y,y,clean_audio,vowel-e,Rohit Kumar,2.725,8.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNYflY4qOecrSQOzynZ1WDQZfCJ3,cough-heavy_v2,20200525,y,y,clean_audio,cough-heavy,Rohit Kumar,1.233,2.932,3.458,3.813,,3.983,4.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNYflY4qOecrSQOzynZ1WDQZfCJ3,breathing-deep_v2,20200525,y,y,clean_audio,breathing-deep,Rohit Kumar,0.898,2.739,3.793,5.526,,9.922,11.691,12.871,13.889,15.873,17.32,21.501,23.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNYflY4qOecrSQOzynZ1WDQZfCJ3,breathing-shallow_v2,20200525,y,y,clean_audio,breathing-shallow,Rohit Kumar,5.862,6.567,1.02,1.78,,8.095,8.463,4.577,5.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNYflY4qOecrSQOzynZ1WDQZfCJ3,vowel-o_v2,20200525,y,y,clean_audio,vowel-o,Rohit Kumar,3.414,8.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNYflY4qOecrSQOzynZ1WDQZfCJ3,counting-normal_v2,20200525,y,y,clean_audio,counting-normal,Rohit Kumar,2.504,7.829,8.419,12.522,,13.224,17.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNYflY4qOecrSQOzynZ1WDQZfCJ3,counting-fast_v2,20200525,y,y,clean_audio,counting-fast,Rohit Kumar,1.425,8.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNYflY4qOecrSQOzynZ1WDQZfCJ3,cough-shallow_v2,20200525,y,y,clean_audio,cough-shallow,Rohit Kumar,1.997,3.237,3.285,3.675,,3.762,3.975,4.148,4.413,0.457,0.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FNYflY4qOecrSQOzynZ1WDQZfCJ3,vowel-a_v2,20200525,y,y,clean_audio,vowel-a,Rohit Kumar,1.205,6.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FYqsLjb8gjOLhrB64aWUc53KVVf2,counting-fast_v2,20200525,y,y,clean_audio,counting-fast,Rohit Kumar,0.602,7.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FYqsLjb8gjOLhrB64aWUc53KVVf2,vowel-o_v2,20200525,y,y,clean_audio,vowel-o,Rohit Kumar,0.924,2.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FYqsLjb8gjOLhrB64aWUc53KVVf2,counting-normal_v2,20200525,y,y,clean_audio,counting-normal,Rohit Kumar,0.56,9.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FYqsLjb8gjOLhrB64aWUc53KVVf2,breathing-shallow_v2,20200525,y,y,clean_audio,breathing-shallow,Rohit Kumar,0.566,1.226,1.302,1.969,,2.279,2.641,2.927,3.466,3.739,4.234,4.583,5.078,5.433,5.858,6.061,6.543,7.685,8.117,,,,,,,,,,,,,,,,,,,,,,,,
FYqsLjb8gjOLhrB64aWUc53KVVf2,cough-heavy_v2,20200525,y,y,clean_audio,cough-heavy,Rohit Kumar,1.828,2.493,3.197,4.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FYqsLjb8gjOLhrB64aWUc53KVVf2,breathing-deep_v2,20200525,y,y,clean_audio,breathing-deep,Rohit Kumar,0.554,1.655,2.064,3.278,,3.885,5.155,5.55,6.609,7.456,8.769,9.404,10.025,12.989,13.92,15.176,16.08,16.771,17.745,,,,,,,,,,,,,,,,,,,,,,,,
FYqsLjb8gjOLhrB64aWUc53KVVf2,vowel-a_v2,20200525,y,y,clean_audio,vowel-a,Rohit Kumar,1.278,2.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FYqsLjb8gjOLhrB64aWUc53KVVf2,vowel-e_v2,20200525,y,y,clean_audio,vowel-e,Rohit Kumar,0.942,2.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FYqsLjb8gjOLhrB64aWUc53KVVf2,cough-shallow_v2,20200525,y,y,clean_audio,cough-shallow,Rohit Kumar,1.283,1.978,2.847,3.527,,3.964,4.245,4.546,5.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fi2lLmV3LHR5brvXs0z1JSKDvnI2,vowel-a_v2,20200820,y,y,clean_audio,vowel-a,Rohit Kumar,1.11,3.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fi2lLmV3LHR5brvXs0z1JSKDvnI2,counting-fast_v2,20200820,y,y,clean_audio,counting-fast,Rohit Kumar,1.348,5.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fi2lLmV3LHR5brvXs0z1JSKDvnI2,counting-normal_v2,20200820,y,y,clean_audio,counting-normal,Rohit Kumar,0.88,3.718,4.136,5.182,,5.601,6.019,6.595,8.674,9.067,10.257,10.662,12.637,13.958,17.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fi2lLmV3LHR5brvXs0z1JSKDvnI2,vowel-o_v2,20200820,y,y,clean_audio,vowel-o,Rohit Kumar,0.546,3.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fi2lLmV3LHR5brvXs0z1JSKDvnI2,breathing-shallow_v2,20200820,y,y,clean_audio,breathing-shallow,Rohit Kumar,0.785,1.373,1.748,2.357,,2.704,4.47,5.357,6.632,7.123,7.809,8.807,9.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fi2lLmV3LHR5brvXs0z1JSKDvnI2,breathing-deep_v2,20200820,y,y,clean_audio,breathing-deep,Rohit Kumar,0.617,1.118,1.486,2.668,,3.027,3.405,5.825,6.6,8.557,9.606,11.138,12.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fi2lLmV3LHR5brvXs0z1JSKDvnI2,cough-heavy_v2,20200820,y,y,clean_audio,cough-heavy,Rohit Kumar,0.638,1.659,2.082,3.296,,5.013,5.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fi2lLmV3LHR5brvXs0z1JSKDvnI2,cough-shallow_v2,20200820,y,y,clean_audio,cough-shallow,Rohit Kumar,1.078,1.797,3.24,3.919,,4.964,5.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fi2lLmV3LHR5brvXs0z1JSKDvnI2,vowel-e_v2,20200820,y,y,clean_audio,vowel-e,Rohit Kumar,0.084,2.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fohk6SJxcJVo4rtuGD6PMwJ9qTQ2,cough-shallow_v2,20200525,y,y,clean_audio,cough-shallow,Rohit Kumar,0.9,1.523,1.657,1.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fohk6SJxcJVo4rtuGD6PMwJ9qTQ2,cough-heavy_v2,20200525,y,y,clean_audio,cough-heavy,Rohit Kumar,1.007,1.341,1.553,1.861,,2.364,2.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fohk6SJxcJVo4rtuGD6PMwJ9qTQ2,breathing-deep_v2,20200525,y,y,clean_audio,breathing-deep,Rohit Kumar,0.976,1.663,1.748,2.159,,2.316,2.947,2.981,3.398,3.573,4.215,4.26,4.722,4.947,6.04,6.192,7.285,,,,,,,,,,,,,,,,,,,,,,,,,,
Fohk6SJxcJVo4rtuGD6PMwJ9qTQ2,breathing-shallow_v2,20200525,y,y,clean_audio,breathing-shallow,Rohit Kumar,0.843,1.152,1.184,1.414,,1.469,1.699,1.726,2.008,2.049,2.297,2.343,2.62,2.669,2.862,2.894,3.168,3.206,3.421,3.491,3.765,,,,,,,,,,,,,,,,,,,,,,
Fohk6SJxcJVo4rtuGD6PMwJ9qTQ2,vowel-o_v2,20200525,y,y,clean_audio,vowel-o,Rohit Kumar,0.981,17.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fohk6SJxcJVo4rtuGD6PMwJ9qTQ2,counting-fast_v2,20200525,y,y,clean_audio,counting-fast,Rohit Kumar,1.042,6.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fohk6SJxcJVo4rtuGD6PMwJ9qTQ2,counting-normal_v2,20200525,y,y,clean_audio,counting-normal,Rohit Kumar,1.398,20.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fohk6SJxcJVo4rtuGD6PMwJ9qTQ2,vowel-a_v2,20200525,y,y,clean_audio,vowel-a,Rohit Kumar,1.223,7.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fohk6SJxcJVo4rtuGD6PMwJ9qTQ2,vowel-e_v2,20200525,y,y,clean_audio,vowel-e,Rohit Kumar,1.042,14.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuj8ConlkeNoRot2tyMMyzYCKfo2,counting-normal_v2,20200707,y,y,clean_audio,counting-normal,Rohit Kumar,1.144,16.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuj8ConlkeNoRot2tyMMyzYCKfo2,vowel-o_v2,20200707,y,y,clean_audio,vowel-o,Rohit Kumar,4.31,14.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuj8ConlkeNoRot2tyMMyzYCKfo2,counting-fast_v2,20200707,y,y,clean_audio,counting-fast,Rohit Kumar,0.964,7.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuj8ConlkeNoRot2tyMMyzYCKfo2,breathing-shallow_v2,20200707,y,y,clean_audio,breathing-shallow,Rohit Kumar,0.686,1.209,1.414,1.759,,1.87,2.243,2.351,2.602,2.747,3.069,3.488,3.847,4.215,4.537,4.887,5.292,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuj8ConlkeNoRot2tyMMyzYCKfo2,breathing-deep_v2,20200707,y,y,clean_audio,breathing-deep,Rohit Kumar,1.407,3.196,3.283,4.77,,6.452,8.953,11.605,13.265,15.701,17.124,17.792,21.307,21.501,23.333,24.045,25.468,26.028,27.861,,,,,,,,,,,,,,,,,,,,,,,,
Fuj8ConlkeNoRot2tyMMyzYCKfo2,cough-heavy_v2,20200707,y,y,clean_audio,cough-heavy,Rohit Kumar,1.439,2.028,3.211,3.628,,4.414,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuj8ConlkeNoRot2tyMMyzYCKfo2,cough-shallow_v2,20200707,y,y,clean_audio,cough-shallow,Rohit Kumar,1.294,1.583,1.771,2.129,,2.369,2.654,3.911,4.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
