id,recording,vol,cont,quality,stage,clean,comments
vgaIxe6N8uQfcnstW4gWet53Amt2,vowel-a,y,y,clean_audio,vowel-a,,
vgaIxe6N8uQfcnstW4gWet53Amt2,cough-heavy,y,y,clean_audio,cough-heavy,,
vgaIxe6N8uQfcnstW4gWet53Amt2,counting-fast,n,n,bad_audio,counting-fast,,no audio is there
2n0fnSeTNiWvPi7aLxRrFsCGU8D2,vowel-o,y,y,clean_audio,vowel-o,,
2n0fnSeTNiWvPi7aLxRrFsCGU8D2,vowel-e,y,y,clean_audio,vowel-e,,
2n0fnSeTNiWvPi7aLxRrFsCGU8D2,cough-shallow,y,y,clean_audio,cough-shallow,,
2n0fnSeTNiWvPi7aLxRrFsCGU8D2,breathing-deep,y,y,clean_audio,breathing-deep,,
2n0fnSeTNiWvPi7aLxRrFsCGU8D2,counting-normal,y,y,clean_audio,counting-normal,,
2n0fnSeTNiWvPi7aLxRrFsCGU8D2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
2n0fnSeTNiWvPi7aLxRrFsCGU8D2,vowel-a,y,y,clean_audio,vowel-a,,
2n0fnSeTNiWvPi7aLxRrFsCGU8D2,cough-heavy,y,y,clean_audio,cough-heavy,,
2n0fnSeTNiWvPi7aLxRrFsCGU8D2,counting-fast,y,y,clean_audio,counting-fast,,
4e9u1T1conYlXIQp89SQRgMPScY2,vowel-o,y,y,clean_audio,vowel-o,,
4e9u1T1conYlXIQp89SQRgMPScY2,vowel-e,y,y,clean_audio,vowel-e,,
4e9u1T1conYlXIQp89SQRgMPScY2,cough-shallow,y,y,clean_audio,cough-shallow,,
4e9u1T1conYlXIQp89SQRgMPScY2,breathing-deep,y,y,clean_audio,breathing-deep,,
4e9u1T1conYlXIQp89SQRgMPScY2,counting-normal,y,y,clean_audio,counting-normal,,
4e9u1T1conYlXIQp89SQRgMPScY2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
4e9u1T1conYlXIQp89SQRgMPScY2,vowel-a,y,y,clean_audio,vowel-a,,
4e9u1T1conYlXIQp89SQRgMPScY2,cough-heavy,y,y,clean_audio,cough-heavy,,
4e9u1T1conYlXIQp89SQRgMPScY2,counting-fast,y,y,clean_audio,counting-fast,,
YjbEAECMBIaZKyfqOvWy5DDImUb2,vowel-o,y,y,clean_audio,vowel-o,,
YjbEAECMBIaZKyfqOvWy5DDImUb2,vowel-e,y,y,clean_audio,vowel-e,,
YjbEAECMBIaZKyfqOvWy5DDImUb2,cough-shallow,y,y,clean_audio,cough-shallow,,
YjbEAECMBIaZKyfqOvWy5DDImUb2,breathing-deep,y,y,clean_audio,breathing-deep,,
YjbEAECMBIaZKyfqOvWy5DDImUb2,counting-normal,y,y,clean_audio,counting-normal,,
YjbEAECMBIaZKyfqOvWy5DDImUb2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
YjbEAECMBIaZKyfqOvWy5DDImUb2,vowel-a,y,y,clean_audio,vowel-a,,
YjbEAECMBIaZKyfqOvWy5DDImUb2,cough-heavy,y,y,clean_audio,cough-heavy,,
YjbEAECMBIaZKyfqOvWy5DDImUb2,counting-fast,y,y,clean_audio,counting-fast,,
pOZwqBg4NsVYWASmwwhXFq4UlpC2,vowel-o,y,y,clean_audio,vowel-o,,
pOZwqBg4NsVYWASmwwhXFq4UlpC2,vowel-e,y,y,clean_audio,vowel-e,,
pOZwqBg4NsVYWASmwwhXFq4UlpC2,cough-shallow,y,y,clean_audio,cough-shallow,,
pOZwqBg4NsVYWASmwwhXFq4UlpC2,breathing-deep,y,y,clean_audio,breathing-deep,,
pOZwqBg4NsVYWASmwwhXFq4UlpC2,counting-normal,y,y,clean_audio,counting-normal,,
pOZwqBg4NsVYWASmwwhXFq4UlpC2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
pOZwqBg4NsVYWASmwwhXFq4UlpC2,vowel-a,y,y,clean_audio,vowel-a,,
pOZwqBg4NsVYWASmwwhXFq4UlpC2,cough-heavy,y,y,clean_audio,cough-heavy,,
pOZwqBg4NsVYWASmwwhXFq4UlpC2,counting-fast,y,y,clean_audio,counting-fast,,
OW5RTM4WXPawz0QLpsfjsl4FqM22,vowel-o,y,y,clean_audio,vowel-o,,
OW5RTM4WXPawz0QLpsfjsl4FqM22,vowel-e,y,y,clean_audio,vowel-e,,
OW5RTM4WXPawz0QLpsfjsl4FqM22,cough-shallow,y,y,clean_audio,cough-shallow,,
OW5RTM4WXPawz0QLpsfjsl4FqM22,breathing-deep,y,y,clean_audio,breathing-deep,,
OW5RTM4WXPawz0QLpsfjsl4FqM22,counting-normal,y,y,clean_audio,counting-normal,,
OW5RTM4WXPawz0QLpsfjsl4FqM22,breathing-shallow,y,y,clean_audio,breathing-shallow,,
OW5RTM4WXPawz0QLpsfjsl4FqM22,vowel-a,y,y,clean_audio,vowel-a,,
OW5RTM4WXPawz0QLpsfjsl4FqM22,cough-heavy,y,y,clean_audio,cough-heavy,,
OW5RTM4WXPawz0QLpsfjsl4FqM22,counting-fast,y,y,clean_audio,counting-fast,,
lF4uHVWCoBPlnxvapmUJ4ROtYV73,vowel-o,y,y,clean_audio,vowel-o,,
lF4uHVWCoBPlnxvapmUJ4ROtYV73,vowel-e,y,y,clean_audio,vowel-e,,
lF4uHVWCoBPlnxvapmUJ4ROtYV73,cough-shallow,y,y,clean_audio,cough-shallow,,
lF4uHVWCoBPlnxvapmUJ4ROtYV73,breathing-deep,y,y,clean_audio,breathing-deep,,
lF4uHVWCoBPlnxvapmUJ4ROtYV73,counting-normal,y,y,clean_audio,counting-normal,,
lF4uHVWCoBPlnxvapmUJ4ROtYV73,breathing-shallow,n,y,clean_audio,breathing-shallow,,no audio
lF4uHVWCoBPlnxvapmUJ4ROtYV73,vowel-a,y,y,clean_audio,vowel-a,,
lF4uHVWCoBPlnxvapmUJ4ROtYV73,cough-heavy,y,y,clean_audio,cough-heavy,,
lF4uHVWCoBPlnxvapmUJ4ROtYV73,counting-fast,y,y,clean_audio,counting-fast,,
r0XiFJDYZCMvV7xT8LowfFV3DJQ2,vowel-o,y,y,clean_audio,vowel-o,,
r0XiFJDYZCMvV7xT8LowfFV3DJQ2,vowel-e,y,y,clean_audio,vowel-e,,
r0XiFJDYZCMvV7xT8LowfFV3DJQ2,cough-shallow,y,y,clean_audio,cough-shallow,,
r0XiFJDYZCMvV7xT8LowfFV3DJQ2,breathing-deep,y,y,clean_audio,breathing-deep,,
r0XiFJDYZCMvV7xT8LowfFV3DJQ2,counting-normal,y,y,clean_audio,counting-normal,,
r0XiFJDYZCMvV7xT8LowfFV3DJQ2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
r0XiFJDYZCMvV7xT8LowfFV3DJQ2,vowel-a,y,y,clean_audio,vowel-a,,
r0XiFJDYZCMvV7xT8LowfFV3DJQ2,cough-heavy,y,y,clean_audio,cough-heavy,,
r0XiFJDYZCMvV7xT8LowfFV3DJQ2,counting-fast,y,y,clean_audio,counting-fast,,
aGOvk4ji0cVqIzCs1jHnzlw2UEy2,vowel-o,y,y,clean_audio,vowel-o,,
aGOvk4ji0cVqIzCs1jHnzlw2UEy2,vowel-e,y,y,clean_audio,vowel-e,,
aGOvk4ji0cVqIzCs1jHnzlw2UEy2,cough-shallow,y,y,clean_audio,cough-shallow,,
aGOvk4ji0cVqIzCs1jHnzlw2UEy2,breathing-deep,y,y,clean_audio,breathing-deep,,
aGOvk4ji0cVqIzCs1jHnzlw2UEy2,counting-normal,y,y,clean_audio,counting-normal,,
aGOvk4ji0cVqIzCs1jHnzlw2UEy2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
aGOvk4ji0cVqIzCs1jHnzlw2UEy2,vowel-a,y,y,clean_audio,vowel-a,,
aGOvk4ji0cVqIzCs1jHnzlw2UEy2,cough-heavy,y,y,clean_audio,cough-heavy,,
aGOvk4ji0cVqIzCs1jHnzlw2UEy2,counting-fast,y,y,clean_audio,counting-fast,,
AxuYWBN0jFVLINCBqIW5aZmGCdu1,vowel-o,y,y,clean_audio,vowel-o,,
AxuYWBN0jFVLINCBqIW5aZmGCdu1,vowel-e,y,y,clean_audio,vowel-e,,
AxuYWBN0jFVLINCBqIW5aZmGCdu1,cough-shallow,y,y,clean_audio,cough-shallow,,
AxuYWBN0jFVLINCBqIW5aZmGCdu1,breathing-deep,y,y,clean_audio,breathing-deep,,
AxuYWBN0jFVLINCBqIW5aZmGCdu1,counting-normal,y,y,clean_audio,counting-normal,,
AxuYWBN0jFVLINCBqIW5aZmGCdu1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
AxuYWBN0jFVLINCBqIW5aZmGCdu1,vowel-a,y,y,clean_audio,vowel-a,,
AxuYWBN0jFVLINCBqIW5aZmGCdu1,cough-heavy,y,y,clean_audio,cough-heavy,,
AxuYWBN0jFVLINCBqIW5aZmGCdu1,counting-fast,y,y,clean_audio,counting-fast,,
rB5oGtrGYZR5uJUXEaDYrrredz13,vowel-o,y,y,clean_audio,vowel-o,,
rB5oGtrGYZR5uJUXEaDYrrredz13,vowel-e,y,y,clean_audio,vowel-e,,
rB5oGtrGYZR5uJUXEaDYrrredz13,cough-shallow,y,y,clean_audio,cough-shallow,,
rB5oGtrGYZR5uJUXEaDYrrredz13,breathing-deep,y,y,clean_audio,breathing-deep,,
rB5oGtrGYZR5uJUXEaDYrrredz13,counting-normal,y,y,clean_audio,counting-normal,,
rB5oGtrGYZR5uJUXEaDYrrredz13,breathing-shallow,y,y,bad_audio,breathing-shallow,,singing rather than breathing
rB5oGtrGYZR5uJUXEaDYrrredz13,vowel-a,y,y,clean_audio,vowel-a,,
rB5oGtrGYZR5uJUXEaDYrrredz13,cough-heavy,y,y,clean_audio,cough-heavy,,
rB5oGtrGYZR5uJUXEaDYrrredz13,counting-fast,y,y,clean_audio,counting-fast,,
rf6smT3AxxYh5E5LqwXPy0VHrRr1,vowel-o,y,y,clean_audio,vowel-o,,
rf6smT3AxxYh5E5LqwXPy0VHrRr1,vowel-e,y,y,clean_audio,vowel-e,,
rf6smT3AxxYh5E5LqwXPy0VHrRr1,cough-shallow,y,y,clean_audio,cough-shallow,,
rf6smT3AxxYh5E5LqwXPy0VHrRr1,breathing-deep,y,y,clean_audio,breathing-deep,,
rf6smT3AxxYh5E5LqwXPy0VHrRr1,counting-normal,y,y,clean_audio,counting-normal,,
rf6smT3AxxYh5E5LqwXPy0VHrRr1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
rf6smT3AxxYh5E5LqwXPy0VHrRr1,vowel-a,y,y,clean_audio,vowel-a,,
rf6smT3AxxYh5E5LqwXPy0VHrRr1,cough-heavy,y,y,clean_audio,cough-heavy,,
rf6smT3AxxYh5E5LqwXPy0VHrRr1,counting-fast,y,y,clean_audio,counting-fast,,
Ny6G594aKENcYgURBgYJJa62ziV2,vowel-o,y,y,noisy_audio,vowel-o,,
Ny6G594aKENcYgURBgYJJa62ziV2,vowel-e,y,y,noisy_audio,vowel-e,,
Ny6G594aKENcYgURBgYJJa62ziV2,cough-shallow,y,y,clean_audio,cough-shallow,,
Ny6G594aKENcYgURBgYJJa62ziV2,breathing-deep,y,y,clean_audio,breathing-deep,,
Ny6G594aKENcYgURBgYJJa62ziV2,counting-normal,y,y,clean_audio,counting-normal,,
Ny6G594aKENcYgURBgYJJa62ziV2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
Ny6G594aKENcYgURBgYJJa62ziV2,vowel-a,y,y,noisy_audio,vowel-a,,
Ny6G594aKENcYgURBgYJJa62ziV2,cough-heavy,y,y,clean_audio,cough-heavy,,
Ny6G594aKENcYgURBgYJJa62ziV2,counting-fast,y,y,clean_audio,counting-fast,,
iV3Db6t1T8b7c5HQY2TwxIhjbzD3,vowel-o,y,y,clean_audio,vowel-o,,
iV3Db6t1T8b7c5HQY2TwxIhjbzD3,vowel-e,y,y,clean_audio,vowel-e,,
iV3Db6t1T8b7c5HQY2TwxIhjbzD3,cough-shallow,y,y,clean_audio,cough-shallow,,
iV3Db6t1T8b7c5HQY2TwxIhjbzD3,breathing-deep,y,y,clean_audio,breathing-deep,,
iV3Db6t1T8b7c5HQY2TwxIhjbzD3,counting-normal,y,y,clean_audio,counting-normal,,
iV3Db6t1T8b7c5HQY2TwxIhjbzD3,breathing-shallow,y,y,clean_audio,breathing-shallow,,
iV3Db6t1T8b7c5HQY2TwxIhjbzD3,vowel-a,y,y,clean_audio,vowel-a,,
iV3Db6t1T8b7c5HQY2TwxIhjbzD3,cough-heavy,y,y,clean_audio,cough-heavy,,
iV3Db6t1T8b7c5HQY2TwxIhjbzD3,counting-fast,y,y,clean_audio,counting-fast,,
GzhrTQhWHSTwvweRKx2x1Uh4wx52,vowel-o,y,y,clean_audio,vowel-o,,
GzhrTQhWHSTwvweRKx2x1Uh4wx52,vowel-e,y,y,clean_audio,vowel-e,,
GzhrTQhWHSTwvweRKx2x1Uh4wx52,cough-shallow,y,y,clean_audio,cough-shallow,,
GzhrTQhWHSTwvweRKx2x1Uh4wx52,breathing-deep,y,y,clean_audio,breathing-deep,,
GzhrTQhWHSTwvweRKx2x1Uh4wx52,counting-normal,y,y,clean_audio,counting-normal,,
GzhrTQhWHSTwvweRKx2x1Uh4wx52,breathing-shallow,y,y,clean_audio,breathing-shallow,,
GzhrTQhWHSTwvweRKx2x1Uh4wx52,vowel-a,y,y,clean_audio,vowel-a,,
GzhrTQhWHSTwvweRKx2x1Uh4wx52,cough-heavy,y,y,clean_audio,cough-heavy,,
GzhrTQhWHSTwvweRKx2x1Uh4wx52,counting-fast,y,y,clean_audio,counting-fast,,
RUG3ss3JaEVElB4LvuOrW8wC1pD2,vowel-o,y,y,clean_audio,vowel-o,,
RUG3ss3JaEVElB4LvuOrW8wC1pD2,vowel-e,y,y,clean_audio,vowel-e,,
RUG3ss3JaEVElB4LvuOrW8wC1pD2,cough-shallow,y,y,clean_audio,cough-shallow,,
RUG3ss3JaEVElB4LvuOrW8wC1pD2,breathing-deep,y,y,clean_audio,breathing-deep,,
RUG3ss3JaEVElB4LvuOrW8wC1pD2,counting-normal,y,y,clean_audio,counting-normal,,
RUG3ss3JaEVElB4LvuOrW8wC1pD2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
RUG3ss3JaEVElB4LvuOrW8wC1pD2,vowel-a,y,y,clean_audio,vowel-a,,
RUG3ss3JaEVElB4LvuOrW8wC1pD2,cough-heavy,y,y,clean_audio,cough-heavy,,
RUG3ss3JaEVElB4LvuOrW8wC1pD2,counting-fast,y,y,clean_audio,counting-fast,,
nE9m0JsRXTYoni1nN9LpiBJJJXJ2,vowel-o,y,y,clean_audio,vowel-o,,
nE9m0JsRXTYoni1nN9LpiBJJJXJ2,vowel-e,y,y,clean_audio,vowel-e,,
nE9m0JsRXTYoni1nN9LpiBJJJXJ2,cough-shallow,y,y,clean_audio,cough-shallow,,
nE9m0JsRXTYoni1nN9LpiBJJJXJ2,breathing-deep,y,y,clean_audio,breathing-deep,,
nE9m0JsRXTYoni1nN9LpiBJJJXJ2,counting-normal,y,y,clean_audio,counting-normal,,
nE9m0JsRXTYoni1nN9LpiBJJJXJ2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
nE9m0JsRXTYoni1nN9LpiBJJJXJ2,vowel-a,y,y,clean_audio,vowel-a,,
nE9m0JsRXTYoni1nN9LpiBJJJXJ2,cough-heavy,y,y,clean_audio,cough-heavy,,
nE9m0JsRXTYoni1nN9LpiBJJJXJ2,counting-fast,y,y,clean_audio,counting-fast,,
fKZtrxD1qFVpLIgnmwEzWvnQZc83,vowel-o,y,y,clean_audio,vowel-o,,
fKZtrxD1qFVpLIgnmwEzWvnQZc83,vowel-e,y,y,clean_audio,vowel-e,,
fKZtrxD1qFVpLIgnmwEzWvnQZc83,cough-shallow,y,y,clean_audio,cough-shallow,,
fKZtrxD1qFVpLIgnmwEzWvnQZc83,breathing-deep,y,y,clean_audio,breathing-deep,,
fKZtrxD1qFVpLIgnmwEzWvnQZc83,counting-normal,y,y,clean_audio,counting-normal,,
fKZtrxD1qFVpLIgnmwEzWvnQZc83,breathing-shallow,y,y,clean_audio,breathing-shallow,,
fKZtrxD1qFVpLIgnmwEzWvnQZc83,vowel-a,y,y,clean_audio,vowel-a,,
fKZtrxD1qFVpLIgnmwEzWvnQZc83,cough-heavy,y,y,clean_audio,cough-heavy,,
fKZtrxD1qFVpLIgnmwEzWvnQZc83,counting-fast,y,y,clean_audio,counting-fast,,
Q2rqPfhdilf16SbycBrtJ4gQ5Ep1,vowel-o,y,y,clean_audio,vowel-o,,
Q2rqPfhdilf16SbycBrtJ4gQ5Ep1,vowel-e,y,y,clean_audio,vowel-e,,
Q2rqPfhdilf16SbycBrtJ4gQ5Ep1,cough-shallow,y,y,clean_audio,cough-shallow,,
Q2rqPfhdilf16SbycBrtJ4gQ5Ep1,breathing-deep,y,y,clean_audio,breathing-deep,,
Q2rqPfhdilf16SbycBrtJ4gQ5Ep1,counting-normal,y,y,clean_audio,counting-normal,,
Q2rqPfhdilf16SbycBrtJ4gQ5Ep1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
Q2rqPfhdilf16SbycBrtJ4gQ5Ep1,vowel-a,y,y,clean_audio,vowel-a,,
Q2rqPfhdilf16SbycBrtJ4gQ5Ep1,cough-heavy,y,y,clean_audio,cough-heavy,,
Q2rqPfhdilf16SbycBrtJ4gQ5Ep1,counting-fast,y,y,clean_audio,counting-fast,,
qhYsqvdV41c4THE9gd4ugJqIYW03,vowel-o,y,y,clean_audio,vowel-o,,
qhYsqvdV41c4THE9gd4ugJqIYW03,vowel-e,y,y,clean_audio,vowel-e,,
qhYsqvdV41c4THE9gd4ugJqIYW03,cough-shallow,y,y,clean_audio,cough-shallow,,
qhYsqvdV41c4THE9gd4ugJqIYW03,breathing-deep,y,y,clean_audio,breathing-deep,,
qhYsqvdV41c4THE9gd4ugJqIYW03,counting-normal,y,y,clean_audio,counting-normal,,
qhYsqvdV41c4THE9gd4ugJqIYW03,breathing-shallow,y,y,clean_audio,breathing-shallow,,
qhYsqvdV41c4THE9gd4ugJqIYW03,vowel-a,y,y,clean_audio,vowel-a,,
qhYsqvdV41c4THE9gd4ugJqIYW03,cough-heavy,y,y,clean_audio,cough-heavy,,
qhYsqvdV41c4THE9gd4ugJqIYW03,counting-fast,y,y,clean_audio,counting-fast,,
4wRQbTA56AgZ27o7Yq6oVWUzR7A3,vowel-o,y,y,clean_audio,vowel-o,,
4wRQbTA56AgZ27o7Yq6oVWUzR7A3,vowel-e,y,y,clean_audio,vowel-e,,
4wRQbTA56AgZ27o7Yq6oVWUzR7A3,cough-shallow,y,y,clean_audio,cough-shallow,,
4wRQbTA56AgZ27o7Yq6oVWUzR7A3,breathing-deep,y,y,clean_audio,breathing-deep,,
4wRQbTA56AgZ27o7Yq6oVWUzR7A3,counting-normal,y,y,clean_audio,counting-normal,,
4wRQbTA56AgZ27o7Yq6oVWUzR7A3,breathing-shallow,y,y,clean_audio,breathing-shallow,,
4wRQbTA56AgZ27o7Yq6oVWUzR7A3,vowel-a,y,y,clean_audio,vowel-a,,
4wRQbTA56AgZ27o7Yq6oVWUzR7A3,cough-heavy,y,y,clean_audio,cough-heavy,,
4wRQbTA56AgZ27o7Yq6oVWUzR7A3,counting-fast,y,y,clean_audio,counting-fast,,
NjLggybuDbN2vcR2Va2hyDuDwQv2,vowel-o,y,y,clean_audio,vowel-o,,
NjLggybuDbN2vcR2Va2hyDuDwQv2,vowel-e,y,y,clean_audio,vowel-e,,
NjLggybuDbN2vcR2Va2hyDuDwQv2,cough-shallow,y,y,clean_audio,cough-shallow,,
NjLggybuDbN2vcR2Va2hyDuDwQv2,breathing-deep,y,y,noisy_audio,breathing-deep,,
NjLggybuDbN2vcR2Va2hyDuDwQv2,counting-normal,y,y,clean_audio,counting-normal,,
NjLggybuDbN2vcR2Va2hyDuDwQv2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
NjLggybuDbN2vcR2Va2hyDuDwQv2,vowel-a,y,y,clean_audio,vowel-a,,
NjLggybuDbN2vcR2Va2hyDuDwQv2,cough-heavy,y,y,clean_audio,cough-shallow,,
NjLggybuDbN2vcR2Va2hyDuDwQv2,counting-fast,y,y,clean_audio,counting-fast,,
oA6gLaXH6KeSjWF46cAtISLp79z1,vowel-o,y,y,clean_audio,vowel-o,,
oA6gLaXH6KeSjWF46cAtISLp79z1,vowel-e,y,y,clean_audio,vowel-e,,
oA6gLaXH6KeSjWF46cAtISLp79z1,cough-shallow,y,y,clean_audio,cough-shallow,,
oA6gLaXH6KeSjWF46cAtISLp79z1,breathing-deep,y,y,clean_audio,breathing-deep,,
oA6gLaXH6KeSjWF46cAtISLp79z1,counting-normal,y,y,clean_audio,counting-normal,,
oA6gLaXH6KeSjWF46cAtISLp79z1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
oA6gLaXH6KeSjWF46cAtISLp79z1,vowel-a,y,y,clean_audio,vowel-a,,
oA6gLaXH6KeSjWF46cAtISLp79z1,cough-heavy,y,y,clean_audio,cough-heavy,,
oA6gLaXH6KeSjWF46cAtISLp79z1,counting-fast,y,y,clean_audio,counting-fast,,
M8Y156MBhmYtI8n9jopclvzzK362,vowel-o,y,y,clean_audio,vowel-o,,
M8Y156MBhmYtI8n9jopclvzzK362,vowel-e,y,y,clean_audio,vowel-e,,
M8Y156MBhmYtI8n9jopclvzzK362,cough-shallow,y,y,clean_audio,cough-shallow,,
M8Y156MBhmYtI8n9jopclvzzK362,breathing-deep,y,y,clean_audio,breathing-deep,,
M8Y156MBhmYtI8n9jopclvzzK362,counting-normal,y,y,clean_audio,counting-normal,,
M8Y156MBhmYtI8n9jopclvzzK362,breathing-shallow,y,y,clean_audio,breathing-shallow,,
M8Y156MBhmYtI8n9jopclvzzK362,vowel-a,y,y,clean_audio,vowel-a,,
M8Y156MBhmYtI8n9jopclvzzK362,cough-heavy,y,y,clean_audio,cough-heavy,,
M8Y156MBhmYtI8n9jopclvzzK362,counting-fast,y,y,clean_audio,counting-fast,,
DeMaRSg6lVO7oA6v9HK3mbWjr3r2,vowel-o,y,y,clean_audio,vowel-o,,
DeMaRSg6lVO7oA6v9HK3mbWjr3r2,vowel-e,y,y,clean_audio,vowel-e,,
DeMaRSg6lVO7oA6v9HK3mbWjr3r2,cough-shallow,y,y,clean_audio,cough-shallow,,
DeMaRSg6lVO7oA6v9HK3mbWjr3r2,breathing-deep,y,y,clean_audio,breathing-deep,,
DeMaRSg6lVO7oA6v9HK3mbWjr3r2,counting-normal,y,y,clean_audio,counting-normal,,
DeMaRSg6lVO7oA6v9HK3mbWjr3r2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
DeMaRSg6lVO7oA6v9HK3mbWjr3r2,vowel-a,y,y,clean_audio,vowel-a,,
DeMaRSg6lVO7oA6v9HK3mbWjr3r2,cough-heavy,y,y,clean_audio,cough-heavy,,
DeMaRSg6lVO7oA6v9HK3mbWjr3r2,counting-fast,y,y,clean_audio,counting-fast,,
229rWq0xWbfGANPmsv6F39xhjnS2,vowel-o,y,y,clean_audio,vowel-o,,
229rWq0xWbfGANPmsv6F39xhjnS2,vowel-e,y,y,clean_audio,vowel-e,,
229rWq0xWbfGANPmsv6F39xhjnS2,cough-shallow,y,y,clean_audio,cough-shallow,,
229rWq0xWbfGANPmsv6F39xhjnS2,breathing-deep,y,y,clean_audio,breathing-deep,,
229rWq0xWbfGANPmsv6F39xhjnS2,counting-normal,y,y,clean_audio,counting-normal,,
229rWq0xWbfGANPmsv6F39xhjnS2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
229rWq0xWbfGANPmsv6F39xhjnS2,vowel-a,y,y,clean_audio,vowel-a,,
229rWq0xWbfGANPmsv6F39xhjnS2,cough-heavy,y,y,clean_audio,cough-heavy,,
229rWq0xWbfGANPmsv6F39xhjnS2,counting-fast,y,y,clean_audio,counting-fast,,
qqMKI7lvNFO8aQqGkWs0lvww3zJ2,vowel-o,y,y,clean_audio,vowel-o,,
qqMKI7lvNFO8aQqGkWs0lvww3zJ2,vowel-e,y,y,clean_audio,vowel-e,,
qqMKI7lvNFO8aQqGkWs0lvww3zJ2,cough-shallow,y,y,clean_audio,cough-shallow,,
qqMKI7lvNFO8aQqGkWs0lvww3zJ2,breathing-deep,y,y,clean_audio,breathing-deep,,
qqMKI7lvNFO8aQqGkWs0lvww3zJ2,counting-normal,y,y,clean_audio,counting-normal,,
qqMKI7lvNFO8aQqGkWs0lvww3zJ2,breathing-shallow,y,y,clean_audio,breathing-shallow,,
qqMKI7lvNFO8aQqGkWs0lvww3zJ2,vowel-a,y,y,clean_audio,vowel-a,,
qqMKI7lvNFO8aQqGkWs0lvww3zJ2,cough-heavy,y,y,clean_audio,cough-heavy,,
qqMKI7lvNFO8aQqGkWs0lvww3zJ2,counting-fast,y,y,clean_audio,counting-fast,,
3RBbwztykUWGLJ5UmBZoL5pqOtA3,vowel-o,y,y,clean_audio,vowel-o,,
3RBbwztykUWGLJ5UmBZoL5pqOtA3,vowel-e,y,y,clean_audio,vowel-e,,
3RBbwztykUWGLJ5UmBZoL5pqOtA3,cough-shallow,y,y,clean_audio,cough-shallow,,
3RBbwztykUWGLJ5UmBZoL5pqOtA3,breathing-deep,y,y,clean_audio,breathing-deep,,
3RBbwztykUWGLJ5UmBZoL5pqOtA3,counting-normal,y,y,clean_audio,counting-normal,,
3RBbwztykUWGLJ5UmBZoL5pqOtA3,breathing-shallow,y,y,clean_audio,breathing-shallow,,
3RBbwztykUWGLJ5UmBZoL5pqOtA3,vowel-a,y,y,clean_audio,vowel-a,,
3RBbwztykUWGLJ5UmBZoL5pqOtA3,cough-heavy,y,y,clean_audio,cough-heavy,,
3RBbwztykUWGLJ5UmBZoL5pqOtA3,counting-fast,y,y,clean_audio,counting-fast,,
lkIyl8ZSqIVKiLcfXF6cez7i4o13,vowel-o,y,y,clean_audio,vowel-o,,
lkIyl8ZSqIVKiLcfXF6cez7i4o13,vowel-e,y,y,clean_audio,vowel-e,,
lkIyl8ZSqIVKiLcfXF6cez7i4o13,cough-shallow,y,y,clean_audio,cough-shallow,,
lkIyl8ZSqIVKiLcfXF6cez7i4o13,breathing-deep,n,y,clean_audio,breathing-deep,,
lkIyl8ZSqIVKiLcfXF6cez7i4o13,counting-normal,y,y,clean_audio,counting-normal,,
lkIyl8ZSqIVKiLcfXF6cez7i4o13,breathing-shallow,n,y,clean_audio,breathing-shallow,,no audio
lkIyl8ZSqIVKiLcfXF6cez7i4o13,vowel-a,y,y,clean_audio,vowel-a,,
lkIyl8ZSqIVKiLcfXF6cez7i4o13,cough-heavy,y,y,clean_audio,cough-heavy,,
lkIyl8ZSqIVKiLcfXF6cez7i4o13,counting-fast,y,y,clean_audio,counting-fast,,
3VCMGx9M1tTUiEcjERCBG6iC1Ko1,vowel-o,y,y,clean_audio,vowel-o,,
3VCMGx9M1tTUiEcjERCBG6iC1Ko1,vowel-e,y,y,clean_audio,vowel-e,,
3VCMGx9M1tTUiEcjERCBG6iC1Ko1,cough-shallow,y,y,clean_audio,cough-shallow,,
3VCMGx9M1tTUiEcjERCBG6iC1Ko1,breathing-deep,y,y,clean_audio,breathing-deep,,
3VCMGx9M1tTUiEcjERCBG6iC1Ko1,counting-normal,y,y,clean_audio,counting-normal,,
3VCMGx9M1tTUiEcjERCBG6iC1Ko1,breathing-shallow,y,y,clean_audio,breathing-shallow,,
3VCMGx9M1tTUiEcjERCBG6iC1Ko1,vowel-a,y,y,clean_audio,vowel-a,,
3VCMGx9M1tTUiEcjERCBG6iC1Ko1,cough-heavy,y,y,clean_audio,cough-heavy,,
3VCMGx9M1tTUiEcjERCBG6iC1Ko1,counting-fast,y,y,clean_audio,counting-fast,,
